RES_ID,LOC,GENDER,AGE,WEIGHT,FREQUENCY,PRICE,WAIT_TIME,FOOD_PREFERENCE,MOOD,DISH CHOSEN,CUISINE,INGREDIENTS,DISH TYPE,ALLERGENS
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chicken pasta salad,Continental/Italian,"fusilli (pasta twirls), broccoli (cut into small florets), cherry or baby tomatoes (cut in half), 1 x 198 gm tin of sweetcorn (drained), chicken (cooked, cut into small pieces), spring onions, olive oil, soy sauce, balsamic vinegar, runny honey, sugar, salt and freshly ground black pepper",Non-Vegetarian,Soy
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,baked pasta,Continental/Italian,"Any short pasta, Olive oil, Onion, Garlic (minced), Mixed bell peppers, Mushrooms, Spinach , Eggplant, Mixed olives, Green chillies, Tomato puree, Mixed cheese, Cream, Breadcrumbs, Butter (cut into cubes)",Vegetarian,Eggs
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chicken steak,Continental/Italian,"chicken, Eggs, ginger paste, garlic paste, onions, coriander leaves, green chillies, black pepper powder, flour, vinegar, salt , Oil",Non-Vegetarian,Eggs
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chicken lasagne,Continental/Italian,"Chicken thigh,fillets, fresh lasagne sheets,tomato,butter",Non-Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,garlic bread,Continental/Italian,"Mozzarella cheese,italian bread,garlic powder",Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chicken shwarma,Continental/Italian,"Chicken,tomato, olive oil,spice,garlic",Non-Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,falafel & hummus,Continental/Italian,"Tahini sauce,dried,chickpeas,pita pockets, pickles, toasted,mint,kabuli chana",Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,nachos,Continental/Italian,"Pinto beans,sour cream,corn,nachos",Both,corn
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,rissoto,Continental/Italian,"Rice, Bouillon, Butter, Onion, White Wine, Parmigiano-Reggiano",Both,Eggs
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,veg sandwich,Continental/Italian,"pav bhaji masala,tomato,butter,green chilies, turmeric,brown bread",Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chicken sandwich,Continental/Italian,"chicken,cucumber,garam masala,olive oil, mustard, butter",Non-Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,spaghetti,Continental/Italian,"Semolina or flour, water",Both,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chicken pizza,Continental/Italian,"skinless chicken breasts ,pizza crust,sweet italian sausage,canned black beans",Non-Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chicken burger,Continental/Italian,"Chicken, bread",Non-Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,white sauce pasta,Continental/Italian,"Penne Pasta,Pizza, butter, carrot,garlic",Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,mac & cheese,Continental/Italian,"cheese,macaroni,pasta,milk,Cheese",Vegetarian,Milk
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chilli chicken,Chinese,"boneless Chicken (diced), Egg (slightly beaten), cornflour, garlic Paste, ginger Paste, salt , oil (to deep fry), onions, green Chillies, soy sauce (adjust according to strength), vinegar, green Chillies",Non-Vegetarian,Eggs
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chicken manchurian,Chinese,"chicken mince, Eggs (slightly beaten), refined flour, garlic paste, ginger paste, Oil (for deep frying), oil, garlic, onions, capsicum, corn flour (blended), water, vinegar, salt, soya sauce, tomato puree, celery, water",Non-Vegetarian,Eggs
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,manchow soup,Chinese,"Water, Ginger, Garlic, Green chilies , Coriander leaves - finely chopped, French beans, Carrots, Cabbage , Capsicum , Mushrooms , Spring onions, Pepper, Soya sauce, Cornflour - mixed with, Water, Spring onion, oil & salt",Both,Soy
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,spring rolls,Chinese,"flour, egg, salt, water, milk, oil , cabbage, spring onions, shredded carrot, garlic, soya sauce, celery",Both,Eggs
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,schezuan chicken,Chinese,"boneless skinless chicken, cornstarch, ground pepper, oil, ginger, garlic, vinegar , sesame oil, Sesame seeds, white rice",Non-Vegetarian,Sesame
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chicken momos,Chinese,"minced chicken, cabbage, carrot, fresh garlic, soya sauce, Salt , Wontons, oil, chilli sauce",Non-Vegetarian,Soy
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,fried rice,Chinese,"oil, ginger-garlic paste, spring onion, carrot, cabbage, capsicum, salt, soy sauce, vinegar, rice",Vegetarian,Soy
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,hakka noodles,Chinese,"Noodles, Salt, Oil, Garlic paste, Ginger paste, Beans, Cabbage, Carrot, Spring onion, Capsicum, Soy sauce, Green chilli sauce, Tomato sauce",Vegetarian,Soy
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,dimsums,Chinese,"refined flour, salt, minced cabbage (or mixed vegetables), oil, onion-finely chopped, garlic, vinegar, black pepper",Both,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,sweet corn soup,Chinese,"Sweet corn, Egg, Sugar, Corn flour, Veg stock, Salt",Vegetarian,Eggs
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,sweet and sour chicken,Chinese,"chicken, eggs , cornstarch, flour, oil , red bell pepper, yellow bell pepper, sugar, vinegar, soy sauce, garlic",Non-Vegetarian,Eggs
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,sesame honey chilli potatoes,Chinese,"potatoes (sliced), cornflour or maida, salt, red chilli powder, Oil (for deep frying), oil, spring onions (with stalk), garlic paste, capsicum, honey, salt, soya sauce, white sesame seeds, chilli sauce",Vegetarian,Sesame
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,garlic prawns,Chinese,"chopped garlic, chopped onions, oil, cornflour, vinegar, soya sauce, sugar, cleaned prawns, lemon juice",Non-Vegetarian,Soy
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,hot and sour soup,Chinese,"carrot, cabbage, black mushrooms, button mushrooms, bamboo shoots, bean sprouts, fresh beans, chicken, prawns, soya sauce, chili powder, white pepper, corn flour, Egg, coriander, chili oil, stock, vinegar, salt",Vegetarian,Eggs
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,garlic chicken,Chinese,"Chicken Thigh/Breast (cut crosswise into 1/2-inch-thin strips), Sesame Oil (toasted), White Pepper (finely ground), Ginger Juice, Peanut Oil or Vegetable oil (divided), Garlic cloves (minced), Ginger, Red Chilli Flakes, Red Onion , Snow Peas (trimmed), Red Bell Pepper (cut into thin strips), Rice Vinegar, Soy Sauce, Dark Soy Sauce, Chinese Rice Wine, Brown Sugar, Cornflour",Non-Vegetarian,Sesame
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chicken lollipop,Chinese,"Chicken wings (cut off the bone and collect all the flesh at one end), Egg (slightly beaten), cornstarch/cornflour, garlic Paste, ginger Paste, salt, Oil (for deep-frying)",Non-Vegetarian,Eggs
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,butter chicken,North Indian,"dish, originating in the Indian subcontinent, of chicken in a mildly spiced tomato sauce. It is also known as murgh mahal",Non-Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chana masala,North Indian,Chickpeas of the Chana type in tomato based sauce.,Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chapati,North Indian,"unleavened flatbread originating from the Indian subcontinent and staple in India, Nepal, Bangladesh, Pakistan, Sri Lanka, East Africa and the Caribbean.",Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chicken tikka,North Indian,Chicken with spices served on a skewer,Non-Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chicken tikka masala,North Indian,Chicken marinated in a Yogurt tomato sauce. It is known to have a creamy texture.,Non-Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,dal tadka,North Indian,"Typical north Indian tadka,Assorted types of lentils, such as toor, urad, chana, masoor dal",Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,garlic naan,North Indian,Tandoor-baked soft flatbread made with refined wheat flour and garlic,Vegetarian,Wheat
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,tandoori chicken,North Indian,Tandoori chicken as a dish originated in the Punjab before the independence of India and Pakistan.,Non-Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,tandoori fish tikka,North Indian,Fish marinated in lime and ginger and cooked over an open fire.,Non-Vegetarian,Fish
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,gajar ka halwa,Beverages & Desserts,"Carrots, milk, sugar, ghee, cashews, raisins",Vegetarian,Milk
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,gulab jamun,Beverages & Desserts,"Milk powder, plain flour, baking powder, ghee, milk, sugar, water, rose water",Vegetarian,Milk
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,kaju katli,Beverages & Desserts,"Cashews, ghee, cardamom, sugar",Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,kalakand,Beverages & Desserts,"Milk, cottage cheese, sugar",Vegetarian,Milk
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,phirni,Beverages & Desserts,"Rice, sugar, nuts",Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,rasgulla,Beverages & Desserts,"Chhena, sugar, cardamom",Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,lassi,Beverages & Desserts,"Curd, Water, Sugar",Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,butter milk,Beverages & Desserts,"Curd, Water, Curry Leaves, Salt",Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,strawberry lemonade,Beverages & Desserts,"sugar, water, lemon, strawberries, fresh lemon juice, ice cubes",Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,ice tea,Beverages & Desserts,"water, white sugar, tea bags, frozen cranberry juice concentrate",Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,mojito,Beverages & Desserts,"mint leaves, simple syrup, fresh lime juice, crushed ice, club soda, lime wedges",Vegetarian,
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,irish coffee,Beverages & Desserts,"sugar, coffee, heavy cream, Milk",Vegetarian,Milk
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,shahi tukda,Beverages & Desserts,"almonds, green unsalted pistachio, bread slices, Oil, milk, green cardamom powder , sugar, saffron, screw pine (kewda) water, candied ginger, pineapple,",Vegetarian,Milk
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,chocolate lava cake,Beverages & Desserts,"dark chocolate, butter, icing sugar, egg yolks + whole eggs, flour",Non-Vegetarian,Eggs
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,vanilla ice cream,Beverages & Desserts,"Milk, Sugar, Milk Powder, Hot Milk, Vanilla Essence, Almonds",Vegetarian,Milk
R2D9b4x1,Mumbai,Female,15-25,46-60,Every week,500-750,Less than 20 min,Non-Vegetarian,Binge Watching,milk shake,Beverages & Desserts,"Milk, Sugar, Ice cream, Fruits",Vegetarian,Milk
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,veg manchurian,Chinese,"Mixed Vegetables - chopped fine or grated, Eggs (slightly beaten), Refined Flour, Garlic Paste, Ginger Paste, Water, Oil , Garlic , Onions , Capsicum, Cornflour (blended with water), Vinegar, Salt, Soya Sauce, Tomato Puree, Celery, Ajinomoto (optional), Water",Vegetarian,Eggs
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,manchow soup,Chinese,"Water, Ginger, Garlic, Green chilies , Coriander leaves - finely chopped, French beans, Carrots, Cabbage , Capsicum , Mushrooms , Spring onions, Pepper, Soya sauce, Cornflour - mixed with, Water, Spring onion, oil & salt",Both,Soy
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,spring rolls,Chinese,"flour, egg, salt, water, milk, oil , cabbage, spring onions, shredded carrot, garlic, soya sauce, celery",Both,Eggs
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,fried rice,Chinese,"oil, ginger-garlic paste, spring onion, carrot, cabbage, capsicum, salt, soy sauce, vinegar, rice",Vegetarian,Soy
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,chilli paneer,Chinese,"Cottage Cheese, Salt, Egg, Corn flour, Ginger-garlic paste, Water , Oil , Onions , Green chillies , Soya sauce, Vinegar, Capsicum, spring onion",Vegetarian,Eggs
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,hot and sour soup,Chinese,"carrot, cabbage, black mushrooms, button mushrooms, bamboo shoots, bean sprouts, fresh beans, chicken, prawns, soya sauce, chili powder, white pepper, corn flour, Egg, coriander, chili oil, stock, vinegar, salt",Vegetarian,Eggs
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,aloo gobi,North Indian,"Cauliflower with potatoes sautéed with garam masala, turmeric, sometimes kalonji and curry leaves.",Vegetarian,
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,chapati,North Indian,"unleavened flatbread originating from the Indian subcontinent and staple in India, Nepal, Bangladesh, Pakistan, Sri Lanka, East Africa and the Caribbean.",Vegetarian,
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,chole bhature,North Indian,"Main course with Chick peas, assorted spices, wheat flour and bhatura yeast.",Vegetarian,Wheat
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,dal tadka,North Indian,"Typical north Indian tadka,Assorted types of lentils, such as toor, urad, chana, masoor dal",Vegetarian,
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,mixed vegetable,North Indian,"mixed vegetables, slow cooked with a tomato sauce added.",Vegetarian,
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,garlic naan,North Indian,Tandoor-baked soft flatbread made with refined wheat flour and garlic,Vegetarian,Wheat
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,palak paneer,North Indian,Paneer cubes in spinach gravy,Vegetarian,
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,paneer tikka masala,North Indian,vegetarian alternative to chicken tikka masala,Vegetarian,
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,shahi paneer,North Indian,"A popular Indian, as well as Punjabi and Nepalese dish, made with paneer in a thick cream and tomato gravy and spices",Vegetarian,
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,gulab jamun,Beverages & Desserts,"Milk powder, plain flour, baking powder, ghee, milk, sugar, water, rose water",Vegetarian,Milk
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,double ka meetha,Beverages & Desserts,"Loaf bread, milk, Ghee",Vegetarian,Milk
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,qubani ka meetha,Beverages & Desserts,"Apricots, sugar syrup",Vegetarian,
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,butter milk,Beverages & Desserts,"Curd, Water, Curry Leaves, Salt",Vegetarian,
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Stressed,milk shake,Beverages & Desserts,"Milk, Sugar, Ice cream, Fruits",Vegetarian,Milk
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Depressed/Sad,fried rice,Chinese,"oil, ginger-garlic paste, spring onion, carrot, cabbage, capsicum, salt, soy sauce, vinegar, rice",Vegetarian,Soy
QlDwCStj,Hyderabad,Female,26-35,61-75,Every week,250-500,30-40 min,Vegetarian,Unwell/Sick,chole bhature,North Indian,"Main course with Chick peas, assorted spices, wheat flour and bhatura yeast.",Vegetarian,Wheat
PYDaEmL7,Mumbai,Male,26-35,76-90,Every week,500-750,30-40 min,Non-Vegetarian,Happy,nachos,Continental/Italian,"Pinto beans,sour cream,corn,nachos",Both,corn
PYDaEmL7,Mumbai,Male,26-35,76-90,Every week,500-750,30-40 min,Non-Vegetarian,Happy,chicken pizza,Continental/Italian,"skinless chicken breasts ,pizza crust,sweet italian sausage,canned black beans",Non-Vegetarian,
PYDaEmL7,Mumbai,Male,26-35,76-90,Every week,500-750,30-40 min,Non-Vegetarian,Happy,chicken burger,Continental/Italian,"Chicken, bread",Non-Vegetarian,
